Object Number,Title,Image ID
35478,Flask with Funnel Mouth,64107
13130,Red-Figure Cup Fragment with Hair and Ear,18246
13872,Sling Bullet,10574
21748,Making Brass Tray in Damascus,27398
36514,Portrait of Calligrapher Jan van de Velde,71730
10278,Couch Attachment in the Form of a Mule's Head,12119
25389,Bulla with Seal Impression,13912
36009,"Stemless Kylix with Inscription for ""Friendship""",68491
19148,Black-Figure Pottery Sherd,106036
8590,"Exposition Universelle de 1900, la Porte Monumentale",22086
4212,Fragment of Bowl Rim with Shrimp,110474
1185,Necklace,29842
25373,Bulla with Seal Impression,13896
29113,Fragmentary Animal Figurine,28642
20314,"""Squash Blossom"" Necklace with Pendant",90905
4911,"Lago Maggiore, Isola Bella",23078
30231,Mould Made Lamp,32241
11711,Tetradrachm with Head of Athena (Obverse) and Owl (Reverse),10200
25000,Architectural Model,74008
31956,"Cylinder Seal: Worshipper Right, Facing God",35882
857,Flute in the Form of a Seashell with Geometric Motifs,58541
17522,Female Figure with Nose Ring and Large Bead (?) Necklace,31356
25026,"Finger Ring: Facing Portrait of a Bearded Man, Perhaps Osroes I or Vologases V",13511
28052,Doorway of Taharqa,108561
40501,"Two photographs, Chicago",105317
25063,Ringstone: Panther beside a Tree,13550
37769,Eye Inlay,83231
38491,Statuette of Imhotep,103407
33756,Mirror,48934
30217,Mould Made Lamp,32248
15262,"Brindisi, Palazzo De Marzo, Il Terrazzo",26111
39350,Fragment,89686
7125,Figure of Maitreya,9552
2371,Jaguar Effigy Incense Burner Base,11282
33154,Cup and Saucer,45018
13010,Red-Figure Fragment with Palmette,18243
4499,Tubular Bead,31367
13248,Vessel Rim Fragment,18504
2072,Vessel Fragment Depicting Cerberus,109905
35930,Provincetown,97055
12280,Female Effigy Rattle,11983
15119,Ceremonial Pendant in the Form of a Bird,11729
28087,Fragmentary Wheel,26649
12777,Relief of a Queen or Goddess,10941
28461,Ungentarium,27021
1074,"Miniature Divination Figure, Tuphele",29966
27961,Fragmentary Shallow Bowl,26446
4553,Sestertius with Bust and Inscription Diva Augusta Faustina (Obverse) and Pietas Standing in Front of an Altar with Inscription [PIE]TAS AVG SC (Reverse),111817
21991,Parrot Mace Head,30764
8870,"Porch of the Maidens, Erechtheion from ""The Acropolis of Athens""",13175
13909,Sculptor's Mallet,103386
39053,Piety,84479
40860,Polychrome Painted Papyrus Fragment,16087
5702,Sealing with Seated Tyche,98036
33425,Lot and Daughters,72254
25395,Bulla with Seal Impression,13918
6054,Blackware Vessel with Post Firing Incisions,30651
34129,Figure,51676
3194,Coin,112028
29642,Human Torso Figurine,29350
39356,Fragment,89700
38238,Child's Head,81791
18285,"Pisa, Cattedrale, Seggio Episcopale",24085
12199,Bird Jug,12124
37539,Bracelet,82378
39136,Fragment,84873
25238,Amulet in the Form of a Crouching Monkey,13750
31173,Portrait of Charles Drouet,41576
38586,Globular Jar with Spout,82467
34975,Collection Object III,57421
3484,Venus de Milo,21701
21903,Greek Service on the River Jordan at Christmas Time,27410
27948,Cylinder Seal,26296
27100,"Scaraboid Carved as a Recumbant Hippopatomus: On the Base, Intaglio of the Goddess Bat, in the Form of Hathor's Sistrum Flanked by Two Uraeii",22198
27752,Vessel,25856
20717,Mosaic Glass Fragment,54836
9446,"Camaiore, Provi di Lucca. Badia dei Benedettini, Croce di Argento Lavorata a Cesello",26112
15258,Hemispherical Bowl,34525
17123,"Villa Tasca, Palermo",23139
35045,Plate Handle with Gorgon,74178
4056,Tripod Vessel with Eagle Warrior Design,11120
17854,Celt,27687
28331,Head of an Equestrian,26877
31914,Seal Impression on a Clay Fragment,35701
29214,Single Handled Ribbed Vessel,28710
629,"Figure, Bateba",17574
31254,The Facade of St. Peter's,89357
27294,Udjat Eye,23549
4291,Tubular Bead,29639
12394,Pilgirm Flask,107966
36831,Mask,73472
15133,Seated Female Effigy,11719
34433,Fragment of a Cartouche with the Aten,56320
28883,Fishing Weight,28315
25068,Stamp Seal: Two Ducks,13559
19107,Shango Wand (Oshe Shango),25811
2178,Black-Figure Pottery Sherd,105964
25083,"Ringstone: on the Face, Scorpion and Tulip Flower",13582
12914,Red-Figure Bell or Calyx Krater Fragment,109470
20564,Pestle,79548
40502,"Two photographs, Chicago",105319
17259,Winged Scarab,17797
35785,"Lidded Basket with Triangles and Stepped Pattern (""Trinket Basket"")",66629
27115,High-Domed Scaraboid Engraved with Ardoxsa,22325
20217,Spindle Whorl,36397
33195,Galierie Lambert Catalog,45343
26725,Pin,74138
15753,"Licurgo, Museum of Naples",25043
17508,Seated Female Figure with Spread Legs and Hands on Knees,31286
26825,"Cylinder Seal of a Contest Scene: A Man Holds Two Goats, each Attacked by Lions, a Male Combatant behind one of the Lions",19777
3427,"Firenze, Cappella del Palazzo Riccardi, il Paradiso",23723
1183,"Untitled (Palermo, Villa Giulia, Fountain)",26159
29623,Human Legs and Feet Figurine,29331
12887,Red-Figure Calyx-Krater Fragment with Heroic Battle,108921
36383,Jonah Complaining under the Gourd,71707
25634,Peseshkef Amulet,14659
15810,Spindle Whorl,11127
34559,Macehead Bottle with Stirrup Spout,56390
12145,Skyphos,107964
24159,Red-Figure Calyx-Krater Fragment,91662
27569,Husking Tray Fragment,25373
22121,Jug,34522
2384,Mummy and Coffin Base,32328
27734,Vessel,25837
14816,Egungun Headdress Honoring Mediciners (Oloogun) and Hunters (Olode),12286
13673,Red-Figure Psykter Fragment with Satyrs at Volute-Krater,91314
38309,"Shabti of the Overseer of the King's Boats, Pakhaas",85499
3691,"Damascus Gate, Jerusalem",27369
19289,Black-Figure Pottery Sherd,106366
25241,Cameo with Cupid Face and Wings,32944
159,Untitled,22268
25172,Lion Amulet,36940
32111,Statuette in the Form of a Child,36305
37679,Isis and Horus,82975
8201,Statuette of an Actor Dressed as a Bird,98456
40831,Fragment from a Book of the Dead,10634
20317,Man Pulling a Rope,98024
37504,Piriform Aryballos,82321
6780,Sealing with an Eagle,54951
28132,Spindle Whorl,26699
15189,Seated Female Effigy,11505
37648,Nekhbet with a Crown,103679
5212,Plate Fragment Depicting Achilles Throwing a Disk and Chiron Running,109738
3730,Falcon Mummy,18703
34489,Stamp Seal,56155
39228,Fragment,85795
30585,Mould Made Oil Lamp,32389
13731,Pair of Earrings with Bull Head Terminals,11363
23931,Statue of Venus Pudica,15273
38860,Tetradrachm,86182
26832,Cameo Carving of a Recumbent Pig with Non-Sensical Inscribed Pattern on Flat Back,77785
25056,Stamp Seal in the Form of a Finger Ring: Recumbent Antelope and Crescent,13541
5169,Textile,36430
27127,"Cabochon with Bird, Likely a Dove, in Profile",22366
31402,Coin,34277
7412,"Chiesa di S.Domenico, Aquila",26043
13086,Red-Figure Fragment,18177
38967,Tetradrachm,87235
13434,Coffin Base of Baket,9411
25697,Mold for a Combined Lotus and Mandrake Ornament,15323
22391,Pottery Fragment with Banded Floral Motif,108640
27341,Udjat Eye,23982
11806,Figure of Isis and Horus,32960
37908,Tablet Amulet with the Name Maathorneferure,101894
10206,Votive Plaque with Ritual Procession,36171
33166,Tall Handled Cup,45124
33730,Double-Spouted Jar with Scroll Design,49858
31412,Coin,34296
4157,Medallion Depicting Fragmentary Bearded Head,110044
13136,Black-Figure Eye Cup Fragments,18342
13647,Bowl Rim Fragment,11608
18531,Double-Handled Cup,107802
34143,Collection Crate I,57416
40762,Fragment from a Book of the Dead,10177
16314,Standing Figure with Braid on Hair,27561
11752,Fibula,38457
25245,Amulet in the Form of a Head,13757
37799,Magic Ball,103470
38903,Tetradrachm,86450
26794,"Intaglio with War God, perhaps Oreohoa, Mounted in Child's Ring",19609
38685,Statuette,82595
37689,Statuette of Isis and Horus the Child,101775
39103,Kothon Fragment,84667
13106,Red-Figure Cup Rim Fragment with Figure,18289
40805,Fragment from a Book of the Dead,10601
17897,Master-of-Animals Standard,8994
28557,Small Vessel,27155
30424,Shell Oil Lamp,32280
3064,Cylinder Vessel with Broad Diagonal Pattern,31357
12842,Red-Figure Fragment: Draped Figure with Pitcher and Palmettes,18238
35525,Vessel,64073
32128,Pendant Earring with Cluster below,36328
34770,Les joyeusetes galantes du vidame de la braguette (from Rops Naturalia),59614
1723,Vessel in Form of Bulbous Standing Female with Hands on Hips,30747
19572,Red-Figure Pottery Sherd,109376
3684,"Rome, Meleagro, Museo Vaticano",21672
38623,Vase,82507
27527,"""D"" Ware Hard Smoothed Vessel with Decoration",25105
26734,Belt Buckle,74167
24250,Hanging Basket with Lid,10031
24952,Intaglio with Dog Attacking a Hare,107844
18438,Figurated Shrine Post from the Agbeni Shango Shrine,29962
15968,Fly Whisk/Fan,11024
25185,Ringstone: Portrait Head with Inscription,13698
21229,Bead Necklace with Animal Forms,29665
21664,"Coin, Obverse: [CONSTANTINUS AUG] Constantinus Augustus, Reverse: [PROVIDENTIAE AUGG] To the Foresight of the Two Augusti",111450
27995,Tri-Pointed Bead,26482
2964,Beak Bird Pendant,29654
13655,Red-Figure Parade Cup Fragment,92040
11175,Two Prutot of Herod the Great,77670
4002,Vessel Fragment Depicting a Tree of Life,109785
21339,"Coin of Crispus (Obverse: Portrait of Crispus Wearing a Wreath, Reverse: Wreath)",111488
15003,Anthropomorphic Quarter-Celt Pendant,41232
28238,Metallic Ware Decorated Vessel,26977
15097,Celt Pendant in Human/Avian Form,29518
14969,Tubular Bead,11681
24391,Kernos,46572
32641,Dulemola (Blouse Panel) with Figures in Santa Hats,50073
5201,General View of Acropolis,22053
9840,Cup Fragment Depicting a Seated Figure,109077
18999,Black-Figure Pottery Sherd,106040
20377,Carved Crocodile,103461
21697,"Coin, Obverse: [IMP CONSTANTINUS AUG] Emperor Constantinus Augustus, Reverse: [IOVI CONSERVATORI AUGG] To Jupiter Protector of the Two Augusti",111382
39101,Fragment,84660
27742,Lump of Raw Glass,47331
25397,Bulla with Seal Impression,13920
36722,Mask,72566
35977,Mask,68260
27557,Wheel from a Toy,25346
20777,Baldacchino (Major Altar of the Pope in St. Peter's Basilica),35996
22149,Beads,77643
39387,Dish Fragment from a Bowl,106491
27143,Column-Krater Depicting Orpheus among the Thracians,30260
2540,Equestrian Figure,25027
34684,La parade or Au pays des feminies,57829
38445,Aegis of Sekhmet,82103
18965,Black-Figure Pottery Sherd,106038
38021,Pendant,83757
27198,Four Intertwined Uraei,22862
28478,Small Votive Pitcher,27038
38472,Mummy Bead Net,82146
17453,Disc with Organic Design,29907
24008,Red-Figure Calyx-Krater Fragment with Meander Pattern,91727
33540,Bracelet,47630
13207,Red-Figure Fragment with Animal Leg,18154
38464,Sphinx Amulet with Nubian Hairstyle,102042
31786,Beer Pot Cover (Imbenge),35384
11594,Fragments from a Book of the Dead,10171
37655,New Year's Flask,82919
2215,"Roma - Daniele - Michelangelo - Capp, Sistina",22111
25213,Bead: Rider on Horseback,13726
18059,Seated Goddess,6706
28446,Pitcher,26957
24836,Lameleach Jar Handle from the Time of Hezekiah,74311
34708,Mors syphilitica or La mort de joie or Mort syphilitique,57483
9157,Red-Figure Fish Plate,60104
24858,Cylinder Seal,17194
26738,Birmingham Race Riot,89784
13536,Pair of Earrings with Bull Head Terminals,11362
2633,Torso of a Buddha,94573
13055,Red-Figure Fragment with Pitcher,18158
1190,Female Figure (Alusi),25943
11013,Red-Figure Cup Fragment,18399
29244,Horse Head Figurine,28740
14164,"Adonis, Museum of Naples",25067
32819,The Christ Child Sleeping on a Coverlet of Flowers,72248
27287,Thoth,23528
21057,Axe Head,72212
34533,La greve II or La carbeniere or La charbonniere,59424
27846,Sherd,26190
12827,Ring Stand,105853
16018,Bowl with Linear Decorations Replicating Coil Basketry,27603
13065,Red-Figure Bell or Calyx Krater Fragment,18217
27032,Intaglio with Fortuna,21514
21142,Incensario with Fish Tail Shaped Handle and Animal Head,27677
6063,Two-Handled Jug,108052
29588,Figurine,29246
3498,Farnese Herakles,21704
18627,Roller Stamp with Serrated Designs,11261
12709,Vessel with a Hathor Head,77852
6962,Votive Statuette of an Enthroned Athena,27055
38205,Bust of a Woman,81733
29419,Head and Torso Fragment from a Human Figurine,28902
2907,Black-Figure Pottery Sherd,106076
6068,Sealing with Dioscuri,54934
4024,Platter Rim Fragment Depicting a Lion,110470
29495,Torso from a Human Figurine,29048
12089,Model Tomb Figure,33044
34466,Oil Lamp,56139
32100,Furniture or Chariot Fitting in the Form of the Head of Dionysos,36289
15716,"Ptolemee Philadelphe, Herculaneum 1759",19006
29209,Incense Holder with Incised Decorated Stem,28636
9379,Statuette of Kaberic Actor and Pan,45734
40864,Polychrome Painted Papyrus Fragment,16091
29701,Ptah-Sokar-Osiris,29287
31138,Offering Cup,33118
31952,"Plaque: ""Oxhide"" Shape",35876
3184,Coin,112012
21032,"Foligno, Cattedrale, Parte nel fronte laterale e sinistra",23794
15135,Large Ceremonial Parrot Effigy Metate,11432
39156,Rim Fragment,85116
1594,Gourd-Shaped Rattle,11269
14936,Shrine Figure (Edjo Re Akare),9530
941,Two-Lobed Vessel with Four Feet,27633
33231,Adire,45465
24851,Intaglio with Victory,108254
17759,Bucchero Cup,45879
4970,Head of a Figure,94551
34985,Collection Object XIII,57510
26979,Intaglio with Diomedes Stealing the Trojan Palladium,108849
25953,Man's Cofradia Ceremonial Faja (Belt),69357
7501,"Female Figure, Akua'ba",17421
4337,"Firenze, Battistero, un Dettaglio del Pavimento",26134
32458,Spindle Whorl with Circles and Diagonals,38724
31259,Obelisk at S. Maria Maggiore,89411
1264,Whistle in the Form of a Frog,10519
26728,Pin,74139
17811,Hand Held Axe or Celt,30729
35515,Coin,64191
36510,Improbitatis from an Emblem Book,72319
40859,Polychrome Painted Papyrus Fragment,16086
38807,Tetradrachm,86086
16344,Batten,34669
9257,Maiden Spirit (Agbogho Mmuo) Style Helmet Mask,9935
35044,Collection Object LXXII,57923
34707,L'Incantation or Le Rydeak or Souvenir du Rydeak,57480
13899,Sling Bullet,10570
12144,Red-Figure Cup Fragment,18249
17863,"Roma, Piazza di S. Pietro e Basilica Vaticana",21807
3201,Vessel Fragment with Figure in a Boat,110476
19470,Portrait Head of a Ptolemaic Queen,32899
18593,Bird (Shaman?) Whistle,29719
28617,Bowl,27461
25012,Intaglio with Osiris,13497
37569,Isis Trapping for Baket,82430
24910,Intaglio with Striding Hunstman,108297
11343,Bead Fragment,109074
21372,Frog Pendant,30593
25436,Votive Statuette of Pan,13961
9711,Lekythos Fragment Depicting Departure with Chariot,106893
31407,Coin,34286
35742,Drum Beater,66381
17513,Zoomorphic Pendant,10773
18449,Genova Palazzo Doria (Pamphili) Piazza del Principe,23067
27568,Husking Tray Fragment,25372
35322,Mayan Ruins,60633
15489,"Ascoli, Ingresso al Vescovato. Stemma cardinalizionella rosta in ferro battuto",26060
6850,Bust of a Queen,105354
16013,Figurine with Braided Headdress,27574
38905,Tetradrachm,86463
12778,Portrait Bust of a Priestess,30160
26640,"Spoon (Ukhezo, Izinkezo)",17502
28987,Torso Fragment from a Human Figurine,28430
37579,Oinochoe,82781
14609,Strainer,9854
36049,Honor (Adulthood),76776
28554,Vessel,27152
28538,Geometric Single Handled Cup,27355
31335,Polychrome Vessel with Abstract Patterns,70534
15705,Comb with Birds,11856
27312,Amuletic Pendant with Central Djed-Pillar Flanked by Scepter and Isis Knot,23587
27304,Udjat Eye,52940
1324,Pottery Fragment (Rim),108580
29508,Fragmentary Animal Figurine,29064
19165,Black-Figure Pottery Sherd,106108
36822,Figure,74048
16987,Aryballos,98437
38532,Tetradrachm,88317
18123,"Amalfi, Prise de la Route Vietri",22529
36657,Mask,72454
2661,Facial Mask Pendant,31363
20751,Fossil,36382
12862,Black-Figure Rim Fragment,18337
12206,Black-Figure Fragment,18314
36420,Page from an Emblem Book: Christo Dvci Invictiss,76643
19305,Buffware Sherd,105928
33759,Mirror,48940
29178,Animal Head Figurine,28605
12786,Necklace Element,109102
28673,Animal Figurine Sherd,27203
36230,Bowl,76429
28591,Black Topped Bowl with Incised Designs,27309
6345,Coin,111753
35328,Mayan Ruins,60639
39331,Rim Fragment,89618
13777,The Arch of Titus (Arco di Tito),13179
2405,Pot Stand with Ring of Dancing Figures and Large Birds,11497
11626,Fragment,109569
2082,Female Figure Wearing a Quexquemitl and a Wide Skirt,27622
5038,Knife,101839
29997,Portrait of a Nubian King,36531
24189,Red-Figure Psykter Fragment,91332
27755,Piriform Vessel,26167
15523,"Anagni, La Porte Posteriore della Cattedrale (XI Secolo)",26038
33240,Textile,45333
16247,Jug with Geometric Banded Decoration,107772
15289,"Brindisi, Palazzo Balsano, Il Terrazzo",26109
40187,Fragment,105592
11686,Intaglio Gem Depicting Hermaphroditos,74200
18404,Rim Fragment Depicting Jonah Swimming,110524
24752,Relief of a Man Praying to the Lion of Tomorrow,90498
28772,Sickle Sherd,28102
37472,Double Kohl Tube,82268
2031,Coin,111959
36363,Vitellius from the Twelve Roman Emperors,75687
40766,Fragments from a Book of the Dead,10181
13021,Red-Figure Calyx-Krater Fragment with Heroic Battle,108934
3185,Coin,112014
1172,Male Figure,25032
39476,Fragment,90211
35304,Mayan Ruins,60528
38861,Tetradrachm,86184
15673,Christ Among the Doctors,91395
4708,Human Effigy Bead,10759
2582,Short-Necked Jar with Black-on-Red Resist Patterns,34658
25470,Blue Crown of a King,14007
2706,"The Right Honorable Richard Lord Cobham, after Sir Godfrey Kneller",20317
19753,Mask (Elu),32607
38270,Unguent Jar with Swivel Hinge,101638
22339,Coin,112139
20396,Denarius with Portrait of Tiberius [TI(berius) CAESAR DIVI(nus) AUG(ustus)] (Tiberius Caesar the Divine Augustus) (Obverse) and Livia Seated [PONTIF(ex) MAXIM(us)] (Chief of the Priests) (Reverse),111653
646,Red-Figure Base Fragment,109292
15305,"Bologna, Palazzo Fava ora dell'Hotel Baglioni. Sala al I piano, dettaglio del soffitto",26103
29763,Vase,101663
37440,Bes as a Roman Soldier,82233
24572,Pataek,105573
19035,Black-Figure Pottery Sherd,109386
13034,Red-Figure Fragment,18110
3359,"Round-Bottomed, Wide-Mouthed Vessel",27645
20680,"Uffizi, Niobide",21328
16916,Roma 144 Castle Gandolfo,23161
15947,"Roma, Piramide di Caio Cestino",21365
38033,Seal with Geometric Patterns,83778
27024,Intaglio with Athena Parthenos,21482
36835,Ceremonial Knife,74069
11865,Tetradrachm with Head of Athena (Obverse) and Owl (Reverse),47248
28544,Vessel,27144
31597,Hawk Collar Terminal,34508
28515,Bichrome Ware Vessel,27433
24281,Funeral Cone of Mentuemhat,11345
10993,Red-Figure Cup Fragment,18421
